x	y	z	annotation	gray
12.26636315287508	15.297376686741814	6	salivary gland	[  0 134 255]
11.909528040381826	14.363209302119587	6	salivary gland	[  0 134 255]
11.552692927888575	13.429041917497365	6	salivary gland	[  0 134 255]
11.195857815395321	12.494874532875137	6	muscle	[ 67 255   0]
10.839022702902067	11.560707148252913	6	muscle	[ 67 255   0]
10.482187590408815	10.626539763630689	6	muscle	[ 67 255   0]
10.125352477915564	9.692372379008464	6	epidermis	[255 177   0]
9.768517365422307	8.75820499438624	6	epidermis	[255 177   0]
9.411682252929056	7.824037609764016	6	epidermis	[255 177   0]
9.054847140435804	6.889870225141788	6	epidermis	[255 177   0]
22.394084255543696	44.613400722524034	6	epidermis	[255 177   0]
22.037249143050445	43.679233337901806	6	epidermis	[255 177   0]
21.68041403055719	42.745065953279585	6	epidermis	[255 177   0]
21.323578918063937	41.810898568657365	6	epidermis	[255 177   0]
20.966743805570683	40.87673118403514	6	epidermis	[255 177   0]
20.609908693077433	39.94256379941291	6	epidermis	[255 177   0]
20.25307358058418	39.00839641479068	6	epidermis	[255 177   0]
19.896238468090925	38.07422903016846	6	epidermis	[255 177   0]
19.539403355597674	37.14006164554624	6	muscle	[ 67 255   0]
19.18256824310442	36.20589426092401	6	epidermis	[255 177   0]
18.825733130611166	35.271726876301784	6	muscle	[ 67 255   0]
18.468898018117915	34.33755949167956	6	trachea	[155 255   0]
18.11206290562466	33.403392107057336	6	trachea	[155 255   0]
17.755227793131407	32.469224722435115	6	fat body	[  0 255 110]
17.398392680638157	31.535057337812887	6	fat body	[  0 255 110]
17.041557568144903	30.600889953190663	6	trachea	[155 255   0]
16.68472245565165	29.66672256856844	6	fat body	[  0 255 110]
16.327887343158398	28.732555183946214	6	fat body	[  0 255 110]
15.971052230665144	27.79838779932399	6	midgut	[  0 255  21]
15.61421711817189	26.864220414701762	6	midgut	[  0 255  21]
15.257382005678638	25.930053030079538	6	midgut	[  0 255  21]
14.900546893185385	24.995885645457314	6	midgut	[  0 255  21]
14.543711780692131	24.06171826083509	6	midgut	[  0 255  21]
14.18687666819888	23.127550876212865	6	salivary gland	[  0 134 255]
13.830041555705627	22.19338349159064	6	salivary gland	[  0 134 255]
13.473206443212373	21.259216106968417	6	salivary gland	[  0 134 255]
13.11637133071912	20.32504872234619	6	salivary gland	[  0 134 255]
12.759536218225866	19.390881337723968	6	salivary gland	[  0 134 255]
12.402701105732614	18.45671395310174	6	salivary gland	[  0 134 255]
12.045865993239362	17.522546568479516	6	salivary gland	[  0 134 255]
11.689030880746108	16.588379183857292	6	salivary gland	[  0 134 255]
11.332195768252856	15.654211799235066	6	salivary gland	[  0 134 255]
10.975360655759603	14.720044414612842	6	salivary gland	[  0 134 255]
10.61852554326635	13.785877029990615	6	muscle	[ 67 255   0]
10.261690430773095	12.851709645368393	6	muscle	[ 67 255   0]
9.904855318279843	11.917542260746167	6	epidermis	[255 177   0]
9.548020205786592	10.983374876123941	6	epidermis	[255 177   0]
9.19118509329334	10.049207491501718	6	foregut	[  0 222 255]
8.834349980800084	9.115040106879494	6	epidermis	[255 177   0]
8.477514868306832	8.180872722257266	6	epidermis	[255 177   0]
8.12067975581358	7.246705337635042	6	epidermis	[255 177   0]
21.10308175842822	44.036068450395064	6	epidermis	[255 177   0]
20.746246645934967	43.101901065772836	6	epidermis	[255 177   0]
20.389411533441713	42.16773368115061	6	epidermis	[255 177   0]
20.03257642094846	41.23356629652839	6	epidermis	[255 177   0]
19.67574130845521	40.29939891190617	6	epidermis	[255 177   0]
19.318906195961954	39.36523152728394	6	epidermis	[255 177   0]
18.9620710834687	38.43106414266171	6	epidermis	[255 177   0]
18.60523597097545	37.49689675803949	6	epidermis	[255 177   0]
18.248400858482196	36.56272937341727	6	epidermis	[255 177   0]
17.89156574598894	35.62856198879504	6	epidermis	[255 177   0]
17.53473063349569	34.694394604172814	6	trachea	[155 255   0]
17.177895521002437	33.76022721955059	6	trachea	[155 255   0]
16.821060408509183	32.826059834928365	6	muscle	[ 67 255   0]
16.464225296015933	31.89189245030614	6	fat body	[  0 255 110]
16.10739018352268	30.957725065683917	6	trachea	[155 255   0]
15.750555071029424	30.02355768106169	6	fat body	[  0 255 110]
15.393719958536172	29.089390296439465	6	fat body	[  0 255 110]
15.03688484604292	28.15522291181724	6	midgut	[  0 255  21]
14.680049733549666	27.221055527195016	6	fat body	[  0 255 110]
14.323214621056414	26.286888142572792	6	midgut	[  0 255  21]
13.966379508563161	25.352720757950568	6	midgut	[  0 255  21]
13.609544396069907	24.418553373328344	6	CNS	[255  88   0]
13.252709283576655	23.484385988706116	6	salivary gland	[  0 134 255]
12.895874171083403	22.55021860408389	6	salivary gland	[  0 134 255]
12.539039058590149	21.616051219461667	6	salivary gland	[  0 134 255]
12.182203946096894	20.681883834839443	6	salivary gland	[  0 134 255]
11.825368833603644	19.74771645021722	6	salivary gland	[  0 134 255]
11.46853372111039	18.81354906559499	6	salivary gland	[  0 134 255]
11.111698608617136	17.87938168097277	6	salivary gland	[  0 134 255]
10.754863496123884	16.945214296350542	6	salivary gland	[  0 134 255]
10.398028383630631	16.01104691172832	6	salivary gland	[  0 134 255]
10.041193271137377	15.076879527106094	6	fat body	[  0 255 110]
9.684358158644123	14.14271214248387	6	muscle	[ 67 255   0]
9.327523046150871	13.208544757861645	6	muscle	[ 67 255   0]
8.97068793365762	12.27437737323942	6	epidermis	[255 177   0]
8.613852821164368	11.340209988617195	6	epidermis	[255 177   0]
8.257017708671112	10.406042603994969	6	epidermis	[255 177   0]
7.90018259617786	9.471875219372745	6	epidermis	[255 177   0]
7.543347483684608	8.53770783475052	6	epidermis	[255 177   0]
7.186512371191354	7.603540450128296	6	epidermis	[255 177   0]
19.45524414881949	42.524568793643866	6	epidermis	[255 177   0]
19.098409036326235	41.590401409021645	6	epidermis	[255 177   0]
18.741573923832984	40.65623402439942	6	epidermis	[255 177   0]
18.38473881133973	39.722066639777196	6	epidermis	[255 177   0]
18.027903698846476	38.78789925515497	6	epidermis	[255 177   0]
17.671068586353222	37.85373187053274	6	epidermis	[255 177   0]
17.31423347385997	36.91956448591051	6	epidermis	[255 177   0]
16.957398361366717	35.98539710128829	6	epidermis	[255 177   0]
16.600563248873463	35.05122971666607	6	epidermis	[255 177   0]
16.243728136380213	34.117062332043844	6	epidermis	[255 177   0]
15.886893023886959	33.182894947421616	6	epidermis	[255 177   0]
15.530057911393707	32.248727562799395	6	trachea	[155 255   0]
15.173222798900454	31.314560178177167	6	trachea	[155 255   0]
14.8163876864072	30.380392793554947	6	epidermis	[255 177   0]
14.459552573913948	29.44622540893272	6	muscle	[ 67 255   0]
14.102717461420694	28.512058024310495	6	trachea	[155 255   0]
13.745882348927442	27.57789063968827	6	fat body	[  0 255 110]
13.389047236434187	26.643723255066046	6	muscle	[ 67 255   0]
13.032212123940935	25.709555870443822	6	muscle	[ 67 255   0]
12.675377011447683	24.775388485821594	6	trachea	[155 255   0]
12.31854189895443	23.84122110119937	6	salivary gland	[  0 134 255]
11.961706786461177	22.907053716577146	6	salivary gland	[  0 134 255]
11.604871673967924	21.97288633195492	6	salivary gland	[  0 134 255]
11.24803656147467	21.038718947332697	6	epidermis	[255 177   0]
10.891201448981418	20.10455156271047	6	fat body	[  0 255 110]
10.534366336488166	19.17038417808825	6	fat body	[  0 255 110]
10.177531223994912	18.23621679346602	6	muscle	[ 67 255   0]
9.820696111501658	17.302049408843796	6	muscle	[ 67 255   0]
9.463860999008407	16.367882024221572	6	muscle	[ 67 255   0]
9.107025886515151	15.43371463959935	6	muscle	[ 67 255   0]
8.750190774021899	14.499547254977124	6	muscle	[ 67 255   0]
8.393355661528648	13.565379870354898	6	epidermis	[255 177   0]
8.036520549035396	12.631212485732672	6	epidermis	[255 177   0]
7.67968543654214	11.697045101110447	6	epidermis	[255 177   0]
7.322850324048888	10.762877716488225	6	epidermis	[255 177   0]
6.966015211555636	9.828710331865999	6	epidermis	[255 177   0]
6.609180099062382	8.894542947243774	6	epidermis	[255 177   0]
6.252344986569131	7.96037556262155	6	epidermis	[255 177   0]
17.807406539210756	41.01306913689267	6	epidermis	[255 177   0]
17.450571426717506	40.07890175227045	6	epidermis	[255 177   0]
17.09373631422425	39.14473436764822	6	epidermis	[255 177   0]
16.736901201730998	38.210566983026	6	epidermis	[255 177   0]
16.380066089237747	37.27639959840377	6	epidermis	[255 177   0]
16.023230976744493	36.34223221378154	6	epidermis	[255 177   0]
15.666395864251239	35.40806482915932	6	epidermis	[255 177   0]
15.309560751757987	34.473897444537094	6	epidermis	[255 177   0]
14.952725639264735	33.53973005991487	6	epidermis	[255 177   0]
14.59589052677148	32.605562675292646	6	epidermis	[255 177   0]
14.239055414278228	31.67139529067042	6	epidermis	[255 177   0]
13.882220301784976	30.737227906048197	6	epidermis	[255 177   0]
13.525385189291722	29.803060521425973	6	epidermis	[255 177   0]
13.16855007679847	28.86889313680375	6	epidermis	[255 177   0]
12.811714964305216	27.93472575218152	6	epidermis	[255 177   0]
12.454879851811963	27.000558367559297	6	epidermis	[255 177   0]
12.098044739318711	26.066390982937072	6	epidermis	[255 177   0]
11.741209626825457	25.132223598314848	6	epidermis	[255 177   0]
11.384374514332205	24.198056213692624	6	muscle	[ 67 255   0]
11.027539401838952	23.2638888290704	6	muscle	[ 67 255   0]
10.670704289345698	22.329721444448175	6	muscle	[ 67 255   0]
10.313869176852446	21.395554059825947	6	muscle	[ 67 255   0]
9.957034064359194	20.461386675203723	6	muscle	[ 67 255   0]
9.60019895186594	19.5272192905815	6	muscle	[ 67 255   0]
9.243363839372687	18.593051905959275	6	muscle	[ 67 255   0]
8.886528726879433	17.65888452133705	6	muscle	[ 67 255   0]
8.52969361438618	16.724717136714826	6	epidermis	[255 177   0]
8.172858501892929	15.7905497520926	6	epidermis	[255 177   0]
7.816023389399675	14.856382367470374	6	epidermis	[255 177   0]
7.459188276906424	13.92221498284815	6	epidermis	[255 177   0]
7.10235316441317	12.988047598225926	6	epidermis	[255 177   0]
6.745518051919916	12.053880213603701	6	epidermis	[255 177   0]
6.388682939426664	11.119712828981477	6	epidermis	[255 177   0]
6.03184782693341	10.185545444359251	6	epidermis	[255 177   0]
5.675012714440157	9.251378059737025	6	epidermis	[255 177   0]
15.802733817108775	38.56740209551925	6	trachea	[155 255   0]
15.445898704615523	37.63323471089703	6	epidermis	[255 177   0]
15.089063592122269	36.6990673262748	6	epidermis	[255 177   0]
14.732228479629017	35.76489994165257	6	epidermis	[255 177   0]
14.375393367135764	34.83073255703035	6	trachea	[155 255   0]
14.01855825464251	33.896565172408124	6	epidermis	[255 177   0]
13.661723142149258	32.9623977877859	6	epidermis	[255 177   0]
13.304888029656006	32.028230403163676	6	epidermis	[255 177   0]
12.948052917162752	31.09406301854145	6	epidermis	[255 177   0]
12.5912178046695	30.159895633919227	6	epidermis	[255 177   0]
12.234382692176245	29.225728249297	6	epidermis	[255 177   0]
11.877547579682993	28.291560864674775	6	epidermis	[255 177   0]
11.52071246718974	27.35739348005255	6	epidermis	[255 177   0]
11.163877354696487	26.423226095430326	6	epidermis	[255 177   0]
10.807042242203234	25.489058710808102	6	epidermis	[255 177   0]
10.450207129709984	24.554891326185878	6	epidermis	[255 177   0]
10.093372017216728	23.620723941563654	6	epidermis	[255 177   0]
9.736536904723476	22.686556556941426	6	epidermis	[255 177   0]
9.379701792230222	21.7523891723192	6	epidermis	[255 177   0]
9.02286667973697	20.818221787696977	6	epidermis	[255 177   0]
8.666031567243717	19.884054403074753	6	epidermis	[255 177   0]
8.309196454750463	18.94988701845253	6	epidermis	[255 177   0]
7.952361342257209	18.0157196338303	6	epidermis	[255 177   0]
7.59552622976396	17.08155224920808	6	epidermis	[255 177   0]
7.238691117270703	16.147384864585852	6	epidermis	[255 177   0]
6.88185600477745	15.21321747996363	6	epidermis	[255 177   0]
6.5250208922842	14.279050095341406	6	epidermis	[255 177   0]
6.168185779790946	13.344882710719178	6	epidermis	[255 177   0]
5.811350667297694	12.410715326096954	6	epidermis	[255 177   0]
5.4545155548044395	11.476547941474728	6	epidermis	[255 177   0]
5.097680442311187	10.542380556852503	6	epidermis	[255 177   0]
4.740845329817935	9.608213172230279	6	epidermis	[255 177   0]
13.79806109500679	36.12173505414582	6	epidermis	[255 177   0]
13.441225982513538	35.1875676695236	6	epidermis	[255 177   0]
13.084390870020286	34.253400284901375	6	epidermis	[255 177   0]
12.727555757527032	33.319232900279154	6	epidermis	[255 177   0]
12.37072064503378	32.385065515656926	6	trachea	[155 255   0]
12.013885532540527	31.450898131034705	6	epidermis	[255 177   0]
11.657050420047273	30.516730746412478	6	epidermis	[255 177   0]
11.300215307554021	29.582563361790253	6	epidermis	[255 177   0]
10.943380195060767	28.64839597716803	6	epidermis	[255 177   0]
10.586545082567515	27.714228592545805	6	epidermis	[255 177   0]
10.229709970074264	26.78006120792358	6	epidermis	[255 177   0]
9.872874857581008	25.845893823301353	6	epidermis	[255 177   0]
9.516039745087756	24.91172643867913	6	epidermis	[255 177   0]
9.159204632594504	23.977559054056904	6	epidermis	[255 177   0]
8.80236952010125	23.04339166943468	6	epidermis	[255 177   0]
8.445534407607997	22.109224284812456	6	epidermis	[255 177   0]
8.088699295114745	21.175056900190228	6	epidermis	[255 177   0]
7.731864182621491	20.240889515568007	6	epidermis	[255 177   0]
7.375029070128239	19.30672213094578	6	epidermis	[255 177   0]
7.018193957634983	18.372554746323555	6	epidermis	[255 177   0]
6.661358845141731	17.43838736170133	6	epidermis	[255 177   0]
6.30452373264848	16.504219977079103	6	epidermis	[255 177   0]
5.947688620155228	15.57005259245688	6	epidermis	[255 177   0]
5.590853507661972	14.635885207834658	6	epidermis	[255 177   0]
5.234018395168722	13.701717823212434	6	epidermis	[255 177   0]
4.877183282675469	12.767550438590206	6	epidermis	[255 177   0]
4.5203481701822135	11.833383053967983	6	epidermis	[255 177   0]
4.163513057688963	10.899215669345757	6	epidermis	[255 177   0]
11.793388372904808	33.676068012772404	6	epidermis	[255 177   0]
11.436553260411554	32.741900628150184	6	epidermis	[255 177   0]
11.079718147918303	31.807733243527956	6	epidermis	[255 177   0]
10.722883035425049	30.87356585890573	6	trachea	[155 255   0]
10.366047922931795	29.939398474283507	6	trachea	[155 255   0]
10.009212810438543	29.005231089661283	6	epidermis	[255 177   0]
9.65237769794529	28.07106370503906	6	epidermis	[255 177   0]
9.295542585452036	27.13689632041683	6	epidermis	[255 177   0]
8.938707472958784	26.202728935794607	6	epidermis	[255 177   0]
8.581872360465532	25.268561551172382	6	epidermis	[255 177   0]
8.225037247972278	24.334394166550158	6	epidermis	[255 177   0]
7.8682021354790255	23.400226781927934	6	epidermis	[255 177   0]
7.511367022985771	22.46605939730571	6	epidermis	[255 177   0]
7.154531910492519	21.531892012683485	6	epidermis	[255 177   0]
6.797696797999265	20.597724628061258	6	epidermis	[255 177   0]
6.440861685506011	19.663557243439033	6	epidermis	[255 177   0]
6.084026573012759	18.72938985881681	6	epidermis	[255 177   0]
5.727191460519508	17.79522247419458	6	epidermis	[255 177   0]
5.370356348026256	16.86105508957236	6	epidermis	[255 177   0]
5.013521235533002	15.926887704950133	6	epidermis	[255 177   0]
4.656686123039748	14.992720320327908	6	epidermis	[255 177   0]
4.2998510105464955	14.058552935705686	6	epidermis	[255 177   0]
3.9430158980532433	13.12438555108346	6	epidermis	[255 177   0]
3.586180785559989	12.190218166461236	6	epidermis	[255 177   0]
8.718210313323068	28.42789881753231	6	epidermis	[255 177   0]
8.361375200829812	27.493731432910085	6	epidermis	[255 177   0]
8.00454008833656	26.55956404828786	6	epidermis	[255 177   0]
7.6477049758433076	25.625396663665637	6	epidermis	[255 177   0]
7.2908698633500535	24.69122927904341	6	epidermis	[255 177   0]
6.934034750856799	23.757061894421184	6	epidermis	[255 177   0]
6.577199638363547	22.82289450979896	6	epidermis	[255 177   0]
6.220364525870295	21.888727125176736	6	epidermis	[255 177   0]
5.863529413377039	20.954559740554508	6	epidermis	[255 177   0]
5.506694300883787	20.020392355932287	6	epidermis	[255 177   0]
5.149859188390536	19.08622497131006	6	epidermis	[255 177   0]
4.793024075897284	18.15205758668784	6	epidermis	[255 177   0]
4.43618896340403	17.21789020206561	6	epidermis	[255 177   0]
4.079353850910778	16.283722817443383	6	epidermis	[255 177   0]
3.7225187384175236	15.34955543282116	6	epidermis	[255 177   0]
3.310923160100092	15.611777181350334	7	epidermis	[255 177   0]
3.713938486778151	16.526970410380454	7	epidermis	[255 177   0]
4.116953813456211	17.442163639410573	7	trachea	[155 255   0]
4.519969140134274	18.357356868440693	7	trachea	[155 255   0]
4.922984466812336	19.272550097470813	7	epidermis	[255 177   0]
5.325999793490391	20.18774332650093	7	epidermis	[255 177   0]
5.729015120168455	21.102936555531052	7	epidermis	[255 177   0]
6.132030446846517	22.018129784561168	7	trachea	[155 255   0]
6.535045773524576	22.933323013591288	7	epidermis	[255 177   0]
6.938061100202635	23.848516242621407	7	trachea	[155 255   0]
7.341076426880697	24.763709471651527	7	trachea	[155 255   0]
7.7440917535587595	25.678902700681647	7	trachea	[155 255   0]
8.14710708023682	26.594095929711767	7	trachea	[155 255   0]
8.550122406914879	27.509289158741886	7	trachea	[155 255   0]
8.95313773359294	28.424482387772006	7	epidermis	[255 177   0]
9.356153060271001	29.339675616802122	7	trachea	[155 255   0]
9.75916838694906	30.25486884583224	7	trachea	[155 255   0]
10.162183713627124	31.17006207486236	7	trachea	[155 255   0]
10.565199040305183	32.08525530389248	7	trachea	[155 255   0]
10.968214366983243	33.000448532922604	7	trachea	[155 255   0]
11.371229693661304	33.91564176195272	7	trachea	[155 255   0]
11.774245020339364	34.83083499098284	7	trachea	[155 255   0]
2.61405508241797	11.547988938551796	7	epidermis	[255 177   0]
3.0170704090960285	12.463182167581918	7	epidermis	[255 177   0]
3.4200857357740873	13.378375396612036	7	epidermis	[255 177   0]
3.8231010624521495	14.293568625642155	7	epidermis	[255 177   0]
4.226116389130212	15.208761854672275	7	epidermis	[255 177   0]
4.629131715808272	16.12395508370239	7	epidermis	[255 177   0]
5.032147042486331	17.039148312732515	7	epidermis	[255 177   0]
5.435162369164393	17.95434154176263	7	epidermis	[255 177   0]
5.838177695842452	18.869534770792754	7	epidermis	[255 177   0]
6.241193022520516	19.78472799982287	7	epidermis	[255 177   0]
6.644208349198575	20.69992122885299	7	epidermis	[255 177   0]
7.047223675876634	21.61511445788311	7	trachea	[155 255   0]
7.450239002554696	22.53030768691323	7	epidermis	[255 177   0]
7.853254329232756	23.44550091594335	7	trachea	[155 255   0]
8.256269655910815	24.36069414497347	7	trachea	[155 255   0]
8.659284982588877	25.275887374003588	7	trachea	[155 255   0]
9.062300309266938	26.191080603033704	7	trachea	[155 255   0]
9.465315636	27.106273832063824	7	trachea	[155 255   0]
9.868330962623059	28.021467061093944	7	trachea	[155 255   0]
10.27134628930112	28.936660290124063	7	epidermis	[255 177   0]
10.67436161597918	29.851853519154183	7	trachea	[155 255   0]
11.077376942657242	30.767046748184303	7	trachea	[155 255   0]
11.4803922693353	31.682239977214422	7	trachea	[155 255   0]
11.883407596013361	32.59743320624454	7	trachea	[155 255   0]
12.286422922691424	33.51262643527466	7	trachea	[155 255   0]
12.689438249369484	34.42781966430478	7	trachea	[155 255   0]
13.092453576047543	35.3430128933349	7	carcass	[244 255   0]
13.495468902725605	36.25820612236502	7	trachea	[155 255   0]
13.898484229403666	37.17339935139513	7	carcass	[244 255   0]
2.723217658091965	9.314587153813498	7	epidermis	[255 177   0]
3.126232984770027	10.229780382843618	7	epidermis	[255 177   0]
3.529248311448086	11.144973611873738	7	epidermis	[255 177   0]
3.932263638126148	12.060166840903857	7	epidermis	[255 177   0]
4.335278964804209	12.975360069933975	7	epidermis	[255 177   0]
4.738294291482267	13.890553298964095	7	epidermis	[255 177   0]
5.14130961816033	14.805746527994213	7	epidermis	[255 177   0]
5.54432494483839	15.720939757024333	7	epidermis	[255 177   0]
5.947340271516449	16.636132986054456	7	epidermis	[255 177   0]
6.350355598194511	17.551326215084572	7	epidermis	[255 177   0]
6.7533709248725735	18.46651944411469	7	epidermis	[255 177   0]
7.156386251550632	19.38171267314481	7	epidermis	[255 177   0]
7.559401578228691	20.296905902174927	7	epidermis	[255 177   0]
7.962416904906753	21.21209913120505	7	epidermis	[255 177   0]
8.365432231584816	22.127292360235167	7	epidermis	[255 177   0]
8.768447558262876	23.042485589265286	7	epidermis	[255 177   0]
9.171462884940935	23.957678818295406	7	epidermis	[255 177   0]
9.574478211618995	24.872872047325526	7	trachea	[155 255   0]
9.977493538297058	25.788065276355645	7	muscle	[ 67 255   0]
10.380508864975116	26.703258505385765	7	epidermis	[255 177   0]
10.783524191653179	27.618451734415885	7	trachea	[155 255   0]
11.186539518331239	28.533644963446	7	trachea	[155 255   0]
11.5895548450093	29.44883819247612	7	trachea	[155 255   0]
11.992570171687362	30.36403142150624	7	epidermis	[255 177   0]
12.39558549836542	31.27922465053636	7	trachea	[155 255   0]
12.79860082504348	32.19441787956648	7	trachea	[155 255   0]
13.201616151721542	33.109611108596596	7	trachea	[155 255   0]
13.604631478399602	34.02480433762672	7	trachea	[155 255   0]
14.007646805077663	34.939997566656835	7	trachea	[155 255   0]
14.410662131755723	35.85519079568696	7	epidermis	[255 177   0]
14.813677458433784	36.770384024717075	7	trachea	[155 255   0]
15.216692785111846	37.68557725374719	7	trachea	[155 255   0]
15.619708111789905	38.600770482777314	7	carcass	[244 255   0]
16.022723438467967	39.51596371180743	7	carcass	[244 255   0]
3.235395560444026	7.99637859810532	7	epidermis	[255 177   0]
3.638410887122088	8.911571827135436	7	epidermis	[255 177   0]
4.041426213800145	9.82676505616556	7	epidermis	[255 177   0]
4.444441540478206	10.741958285195675	7	epidermis	[255 177   0]
4.847456867156268	11.657151514225795	7	epidermis	[255 177   0]
5.250472193834328	12.572344743255917	7	epidermis	[255 177   0]
5.653487520512389	13.487537972286033	7	epidermis	[255 177   0]
6.056502847190449	14.402731201316154	7	epidermis	[255 177   0]
6.459518173868508	15.317924430346274	7	epidermis	[255 177   0]
6.86253350054657	16.23311765937639	7	epidermis	[255 177   0]
7.265548827224631	17.148310888406513	7	epidermis	[255 177   0]
7.66856415390269	18.06350411743663	7	salivary gland	[  0 134 255]
8.071579480580752	18.97869734646675	7	epidermis	[255 177   0]
8.474594807258812	19.89389057549687	7	epidermis	[255 177   0]
8.877610133936871	20.80908380452699	7	epidermis	[255 177   0]
9.280625460614933	21.724277033557108	7	epidermis	[255 177   0]
9.683640787292994	22.639470262587228	7	trachea	[155 255   0]
10.086656113971056	23.554663491617347	7	epidermis	[255 177   0]
10.489671440649115	24.469856720647464	7	epidermis	[255 177   0]
10.892686767327175	25.385049949677583	7	trachea	[155 255   0]
11.295702094005236	26.300243178707703	7	trachea	[155 255   0]
11.698717420683298	27.215436407737823	7	epidermis	[255 177   0]
12.101732747361357	28.130629636767942	7	trachea	[155 255   0]
12.504748074039417	29.045822865798062	7	epidermis	[255 177   0]
12.90776340071748	29.96101609482818	7	trachea	[155 255   0]
13.31077872739554	30.876209323858298	7	trachea	[155 255   0]
13.7137940540736	31.79140255288842	7	epidermis	[255 177   0]
14.116809380751661	32.70659578191854	7	trachea	[155 255   0]
14.519824707429722	33.62178901094866	7	trachea	[155 255   0]
14.922840034107782	34.53698223997878	7	trachea	[155 255   0]
15.325855360785843	35.4521754690089	7	epidermis	[255 177   0]
15.728870687463903	36.367368698039016	7	epidermis	[255 177   0]
16.131886014141962	37.28256192706913	7	epidermis	[255 177   0]
16.534901340820024	38.197755156099255	7	epidermis	[255 177   0]
16.937916667498087	39.11294838512937	7	epidermis	[255 177   0]
17.340931994176145	40.028141614159495	7	epidermis	[255 177   0]
17.743947320854208	40.94333484318961	7	epidermis	[255 177   0]
18.146962647532266	41.858528072219734	7	carcass	[244 255   0]
3.7475734627960797	6.678170042397138	7	epidermis	[255 177   0]
4.150588789474142	7.593363271427258	7	epidermis	[255 177   0]
4.553604116152204	8.508556500457377	7	epidermis	[255 177   0]
4.956619442830263	9.423749729487497	7	epidermis	[255 177   0]
5.3596347695083235	10.338942958517617	7	epidermis	[255 177   0]
5.762650096186386	11.254136187547733	7	epidermis	[255 177   0]
6.165665422864443	12.169329416577852	7	epidermis	[255 177   0]
6.568680749542503	13.084522645607974	7	muscle	[ 67 255   0]
6.971696076220567	13.999715874638094	7	muscle	[ 67 255   0]
7.374711402898628	14.914909103668212	7	muscle	[ 67 255   0]
7.777726729576688	15.830102332698331	7	salivary gland	[  0 134 255]
8.180742056254749	16.74529556172845	7	salivary gland	[  0 134 255]
8.58375738293281	17.66048879075857	7	salivary gland	[  0 134 255]
8.98677270961087	18.575682019788687	7	trachea	[155 255   0]
9.38978803628893	19.49087524881881	7	muscle	[ 67 255   0]
9.79280336296699	20.40606847784893	7	salivary gland	[  0 134 255]
10.195818689645051	21.32126170687905	7	salivary gland	[  0 134 255]
10.598834016323114	22.236454935909165	7	CNS	[255  88   0]
11.001849343001172	23.151648164939285	7	CNS	[255  88   0]
11.404864669679233	24.066841393969405	7	fat body	[  0 255 110]
11.807879996357295	24.982034622999524	7	fat body	[  0 255 110]
12.210895323035356	25.897227852029644	7	trachea	[155 255   0]
12.613910649713414	26.812421081059764	7	trachea	[155 255   0]
13.016925976391477	27.72761431008988	7	muscle	[ 67 255   0]
13.419941303069537	28.64280754	7	fat body	[  0 255 110]
13.822956629747598	29.55800076815012	7	trachea	[155 255   0]
14.225971956425658	30.47319399718024	7	fat body	[  0 255 110]
14.628987283103719	31.38838722621036	7	trachea	[155 255   0]
15.03200260978178	32.30358045524048	7	trachea	[155 255   0]
15.43501793645984	33.218773684270595	7	trachea	[155 255   0]
15.8380332631379	34.13396691330072	7	epidermis	[255 177   0]
16.24104858981596	35.049160142330834	7	epidermis	[255 177   0]
16.644063916494023	35.96435337136096	7	epidermis	[255 177   0]
17.04707924317208	36.87954660039107	7	epidermis	[255 177   0]
17.450094569850144	37.79473982942119	7	epidermis	[255 177   0]
17.853109896528203	38.70993305845131	7	trachea	[155 255   0]
18.256125223206265	39.625126287481436	7	epidermis	[255 177   0]
18.659140549884324	40.54031951651155	7	carcass	[244 255   0]
19.062155876562386	41.45551274554167	7	carcass	[244 255   0]
19.465171203240445	42.37070597457179	7	epidermis	[255 177   0]
19.868186529918507	43.28589920360191	7	carcass	[244 255   0]
20.271201856596566	44.20109243263203	7	carcass	[244 255   0]
4.259751365148139	5.3599614866889596	7	epidermis	[255 177   0]
4.662766691826201	6.275154715719079	7	epidermis	[255 177   0]
5.065782018504262	7.190347944749192	7	epidermis	[255 177   0]
5.46879734518232	8.105541173779319	7	epidermis	[255 177   0]
5.871812671860383	9.020734402809438	7	epidermis	[255 177   0]
6.274827998538443	9.935927631839553	7	epidermis	[255 177   0]
6.677843325216504	10.851120860869678	7	epidermis	[255 177   0]
7.080858651894564	11.766314089899794	7	muscle	[ 67 255   0]
7.483873978572623	12.681507318929913	7	salivary gland	[  0 134 255]
7.886889305250687	13.596700547960033	7	salivary gland	[  0 134 255]
8.289904631928746	14.511893776990151	7	salivary gland	[  0 134 255]
8.692919958606808	15.427087006020269	7	salivary gland	[  0 134 255]
9.095935285284867	16.34228023505039	7	salivary gland	[  0 134 255]
9.498950611962929	17.257473464080512	7	salivary gland	[  0 134 255]
9.901965938640988	18.172666693110628	7	salivary gland	[  0 134 255]
10.30498126531905	19.087859922140748	7	salivary gland	[  0 134 255]
10.70799659199711	20.003053151170867	7	salivary gland	[  0 134 255]
11.111011918675171	20.918246380200987	7	salivary gland	[  0 134 255]
11.514027245353232	21.833439609231107	7	salivary gland	[  0 134 255]
11.917042572031292	22.748632838261226	7	salivary gland	[  0 134 255]
12.320057898709353	23.663826067291346	7	fat body	[  0 255 110]
